papel,Tipo,Empresa,setor,Subsetor,Valor_de_mercado,Valor_da_firma,ult_balanco_processado,numero_de_acoes,Ativo,Disponibilidades,Ativo_Circulante,Div_Bruta,Div_Liquida,Patrimonio_Liq,PSR,VPA,LPA,P/l,P/VP,P/EBIT,Marg_Liquida%,Div_Yield_%,ROIC_%,ROE_%,Liquidez_Corr
UCOP4,PN,USINA COSTA PINTO S/A AÇÚCAR E ÁLCOOL PN,Alimentos,Açucar e Alcool,1267500000.0,1349380000.0,31/12/2012,195000000.0,1502330000.0,72222000.0,266382000.0,154099000.0,81877000.0,972713000.0,19.05,4.99,0.36,18.01,1.3,22.7,110.5,0.0,3.9,7.2,13.37
UCAS3,ON NM,UNICASA ON NM,Utilidades Domésticas,Móveis,204867000.0,166305000.0,31/12/2018,66086000.0,216982000.0,38562000.0,98844000.0,,-38562000.0,171266000.0,1.37,2.59,0.05,60.36,1.2,-120.37,2.3,0.0,-1.0,2.0,2.89
UGPA4,PN,ULTRAPAR PARTICIPAÇÕES SA PN,Holdings Diversificadas,Holdings Diversificadas,15078600000.0,23492700000.0,31/12/2018,556405000.0,30499400000.0,6792060000.0,16211700000.0,15206100000.0,8414090000.0,9448100000.0,0.17,16.98,2.07,13.11,1.6,8.09,1.2,0.0,8.9,12.2,2.56
UBBR4,PN N1,UNIBANCO SA PN N1,Financeiros,Bancos,20480800000.0,,31/12/2008,2734420000.0,183181000000.0,44024800000.0,132174000000.0,,,10317200000.0,,3.77,0.01,610.27,1.99,,0.0,0.0,,0.3,
TXRX4,PN,RENAUX PN,"Tecidos, Vestuário e Calçados",Fios e Tecidos,10008600.0,198604000.0,30/09/2018,4259000.0,179546000.0,219000.0,53758000.0,188814000.0,188595000.0,-312847000.0,0.12,-73.46,-12.63,-0.19,-0.03,3.28,-62.1,0.0,2.6,17.2,0.15
TXRX3,ON,RENAUX ON,"Tecidos, Vestuário e Calçados",Fios e Tecidos,14054700.0,202650000.0,30/09/2018,4259000.0,179546000.0,219000.0,53758000.0,188814000.0,188595000.0,-312847000.0,0.16,-73.46,-12.63,-0.26,-0.04,4.6,-62.1,0.0,2.6,17.2,0.15
TVIT3,ON NM,TIVIT ON NM,Programas e Serviços,Programas e Serviços,1717510000.0,1837960000.0,30/09/2010,88990000.0,708505000.0,55327000.0,258462000.0,175785000.0,120458000.0,314984000.0,1.7,3.54,0.82,23.46,5.45,16.02,7.3,0.0,17.6,23.2,1.04
TUPY4,PN,TUPY PN,Material de Transporte,Material Rodoviário,6950820000.0,7644010000.0,31/12/2018,144178000.0,4908190000.0,713733000.0,2350750000.0,1406920000.0,693190000.0,2199960000.0,1.44,15.26,1.88,25.58,3.16,15.53,5.6,0.0,12.5,12.4,2.0
TUPY3,ON,TUPY ON,Material de Transporte,Material Rodoviário,2811470000.0,3504660000.0,31/12/2018,144178000.0,4908190000.0,713733000.0,2350750000.0,1406920000.0,693190000.0,2199960000.0,0.58,15.26,1.88,10.35,1.28,6.28,5.6,0.0,12.5,12.4,2.0
TSPP4,PN,VIVO PARTICIPAÇÕES PN,Telefonia Móvel,Telefonia Móvel,3626460000.0,5505230000.0,30/06/2011,400714000.0,22435500000.0,1567410000.0,7055840000.0,3446180000.0,1878770000.0,9816290000.0,0.19,24.5,7.32,1.24,0.37,0.85,15.2,0.0,23.9,29.9,0.89
TSPP3,ON,VIVO PARTICIPAÇÕES ON,Telefonia Móvel,Telefonia Móvel,5049000000.0,6927760000.0,30/06/2011,400714000.0,22435500000.0,1567410000.0,7055840000.0,3446180000.0,1878770000.0,9816290000.0,0.26,24.5,7.32,1.72,0.51,1.19,15.2,0.0,23.9,29.9,0.89
TSEP4,PN,TELE SUDESTE CELULAR PART SA PN,,,2664020000.0,2209570000.0,31/12/2005,91831000.0,2939660000.0,454449000.0,1493390000.0,,-454449000.0,2047020000.0,1.28,22.29,1.21,23.97,1.3,14.82,5.3,0.0,9.1,5.4,1.88
TSEP3,ON,TELE SUDESTE CELULAR PART SA ON,,,3673240000.0,3218790000.0,31/12/2005,91831000.0,2939660000.0,454449000.0,1493390000.0,,-454449000.0,2047020000.0,1.77,22.29,1.21,33.05,1.79,20.44,5.3,0.0,9.1,5.4,1.88
TRPN3,ON NM,TARPON INV ON NM,Holdings Diversificadas,Holdings Diversificadas,49830000.0,-51184000.0,31/12/2018,45300000.0,128297000.0,101014000.0,121982000.0,,-101014000.0,58619000.0,0.39,1.29,1.24,0.89,0.85,0.61,44.4,110.0,321.4,95.8,1.76
TRPL4,PN N1,TRANSMISSÃO PAULISTA PN N1,Energia Elétrica,Energia Elétrica,13177700000.0,15495000000.0,31/12/2018,164721000.0,18542200000.0,697649000.0,2899640000.0,3014970000.0,2317320000.0,11068600000.0,4.14,67.2,11.42,7.0,1.19,5.75,59.5,15.7,12.9,17.0,4.63
TRPL3,ON N1,TRANSMISSÃO PAULISTA ON N1,Energia Elétrica,Energia Elétrica,14166000000.0,16483300000.0,31/12/2018,164721000.0,18542200000.0,697649000.0,2899640000.0,3014970000.0,2317320000.0,11068600000.0,4.45,67.2,11.42,7.53,1.28,6.18,59.5,14.6,12.9,17.0,4.63
TRIS3,ON NM,Trisul ON NM,Construção e Engenharia,Construção Civil,726206000.0,903767000.0,31/12/2018,146118000.0,1087080000.0,99436000.0,848848000.0,276997000.0,177561000.0,560761000.0,1.33,3.84,0.49,10.09,1.3,8.47,14.1,1.7,9.0,12.8,2.59
TRFO4,PN,TRAFO PN,Equipamentos Elétricos,Equipamentos Elétricos,203877000.0,189674000.0,30/09/2009,43378000.0,189044000.0,33862000.0,139529000.0,19659000.0,-14203000.0,76165000.0,0.83,1.76,0.44,10.7,2.68,5.73,7.8,0.0,27.6,25.0,1.43
TRFO3,ON,TRAFO ON,Equipamentos Elétricos,Equipamentos Elétricos,196502000.0,182299000.0,30/09/2009,43378000.0,189044000.0,33862000.0,139529000.0,19659000.0,-14203000.0,76165000.0,0.8,1.76,0.44,10.32,2.58,5.52,7.8,0.0,27.6,25.0,1.43
TPIS3,ON NM,TRIUNFO PARTICIPACOES SA ON NM,Transporte,Exploração de Rodovias,325600000.0,2051480000.0,30/09/2018,176000000.0,4235730000.0,215273000.0,339138000.0,1941160000.0,1725880000.0,1170120000.0,0.25,6.65,4.22,0.44,0.28,1.56,56.9,10.5,5.3,63.4,0.2
TOYB3,ON,TEC TOY ON,Viagens e Lazer,Brinquedos e Jogos,60128000.0,60550000.0,30/09/2018,30064000.0,15044000.0,92000.0,6841000.0,514000.0,422000.0,-16915000.0,3.64,-0.56,-0.38,-5.24,-3.55,-6.63,-69.4,0.0,-76.3,67.8,0.29
TOTS3,ON NM,TOTVS ON NM,Programas e Serviços,Programas e Serviços,6242890000.0,6268750000.0,31/12/2018,165638000.0,2391280000.0,452799000.0,1020130000.0,478659000.0,25860000.0,1287040000.0,2.69,7.77,0.36,104.84,4.85,8.14,2.6,0.8,42.0,4.6,1.44
TOYB4,PN,TEC TOY PN,Viagens e Lazer,Brinquedos e Jogos,58023500.0,58445500.0,30/09/2018,30064000.0,15044000.0,92000.0,6841000.0,514000.0,422000.0,-16915000.0,3.51,-0.56,-0.38,-5.06,-3.43,-6.4,-69.4,0.0,-76.3,67.8,0.29
TNLP4,PN,TELEMAR PN,Telefonia Fixa,Telefonia Fixa,9704820000.0,25926800000.0,30/09/2011,476661000.0,77696700000.0,11467400000.0,23188600000.0,27689300000.0,16221900000.0,13736000000.0,0.34,28.82,0.78,25.96,0.71,3.4,-0.1,0.0,4.6,2.7,1.48
TNLP3,ON,TELEMAR ON,Telefonia Fixa,Telefonia Fixa,13227300000.0,29449300000.0,30/09/2011,476661000.0,77696700000.0,11467400000.0,23188600000.0,27689300000.0,16221900000.0,13736000000.0,0.47,28.82,0.78,35.39,0.96,4.63,-0.1,0.0,4.6,2.7,1.48
TNEP4,PN,TELE NORDESTE CELULAR PARTICIPAÇÕES S.A. PN,,,,-232872000.0,30/06/2004,,1469440000.0,294709000.0,710851000.0,61837000.0,-232872000.0,955105000.0,,0.0,0.0,0.0,0.0,,25.4,0.0,20.5,22.8,2.39
TNEP3,ON,TELE NORDESTE CELULAR PARTICIPAÇÕES S.A. ON,,,,-232872000.0,30/06/2004,,1469440000.0,294709000.0,710851000.0,61837000.0,-232872000.0,955105000.0,,0.0,0.0,0.0,0.0,,25.4,0.0,20.5,22.8,2.39
TNCP4,PN,AMAZÔNIA CELULAR PN,Telefonia Móvel,Telefonia Móvel,32617300000.0,32704600000.0,30/09/2012,178627000.0,19228600000.0,1042350000.0,4684770000.0,1129680000.0,87328100.0,13081500000.0,3.09,73.23,12.67,14.42,2.49,11.85,21.4,0.0,16.5,17.3,1.15
TNCP3,ON,AMAZÔNIA CELULAR ON,Telefonia Móvel,Telefonia Móvel,33019200000.0,33106500000.0,30/09/2012,178627000.0,19228600000.0,1042350000.0,4684770000.0,1129680000.0,87328100.0,13081500000.0,3.13,73.23,12.67,14.59,2.52,12.0,21.4,0.0,16.5,17.3,1.15
TMGC7,PNC,TELEMIG CELULAR PNC,Telefonia Móvel,Telefonia Móvel,1897620000.0,1756040000.0,30/06/2009,2372000.0,1693780000.0,200009000.0,685404000.0,58424000.0,-141585000.0,1167010000.0,1.16,491.99,63.11,12.68,1.63,17.85,9.2,0.0,8.7,12.8,1.69
TMGC13,PNG,TELEMIG CELULAR PNG,Telefonia Móvel,Telefonia Móvel,2291680000.0,2150100000.0,30/06/2009,2372000.0,1693780000.0,200009000.0,685404000.0,58424000.0,-141585000.0,1167010000.0,1.41,491.99,63.11,15.31,1.96,21.56,9.2,0.0,8.7,12.8,1.69
TMGC3,ON,TELEMIG CELULAR ON,Telefonia Móvel,Telefonia Móvel,3558000000.0,3416420000.0,30/06/2009,2372000.0,1693780000.0,200009000.0,685404000.0,58424000.0,-141585000.0,1167010000.0,2.18,491.99,63.11,23.77,3.05,33.47,9.2,0.0,8.7,12.8,1.69
TMGC12,PNF,TELEMIG CELULAR PNF,Telefonia Móvel,Telefonia Móvel,1304600000.0,1163020000.0,30/06/2009,2372000.0,1693780000.0,200009000.0,685404000.0,58424000.0,-141585000.0,1167010000.0,0.8,491.99,63.11,8.71,1.12,12.27,9.2,0.0,8.7,12.8,1.69
TMGC11,PNE,TELEMIG CELULAR PNE,Telefonia Móvel,Telefonia Móvel,2134800000.0,1993210000.0,30/06/2009,2372000.0,1693780000.0,200009000.0,685404000.0,58424000.0,-141585000.0,1167010000.0,1.31,491.99,63.11,14.26,1.83,20.08,9.2,0.0,8.7,12.8,1.69
TMCP4,PN,TELEMIG CELULAR PARTICIPAÇÕES S.A. PN,Telefonia Móvel,Telefonia Móvel,2584200000.0,2114920000.0,30/06/2009,44402000.0,2655000000.0,527705000.0,1144580000.0,58424000.0,-469281000.0,1798930000.0,1.59,40.51,3.01,19.31,1.44,25.21,9.8,0.0,5.5,7.4,2.3
TMAR6,PNB,TELEMAR PNB,Telefonia Fixa,Telefonia Fixa,14472300000.0,29698500000.0,31/12/2011,344497000.0,79800900000.0,13067600000.0,25319800000.0,28293800000.0,15226100000.0,20448500000.0,0.52,59.36,0.37,112.59,0.71,4.04,-0.4,0.0,5.8,0.6,1.62
TMCP3,ON,TELEMIG CELULAR PARTICIPAÇÕES S.A. ON,Telefonia Móvel,Telefonia Móvel,2486510000.0,2017230000.0,30/06/2009,44402000.0,2655000000.0,527705000.0,1144580000.0,58424000.0,-469281000.0,1798930000.0,1.53,40.51,3.01,18.58,1.38,24.25,9.8,0.0,5.5,7.4,2.3
TMAR5,PNA,TELEMAR PNA,Telefonia Fixa,Telefonia Fixa,14699700000.0,29925800000.0,31/12/2011,344497000.0,79800900000.0,13067600000.0,25319800000.0,28293800000.0,15226100000.0,20448500000.0,0.53,59.36,0.37,114.35,0.72,4.1,-0.4,0.0,5.8,0.6,1.62
TMAR3,ON,TELEMAR ON,Telefonia Fixa,Telefonia Fixa,21358800000.0,36585000000.0,31/12/2011,344497000.0,79800900000.0,13067600000.0,25319800000.0,28293800000.0,15226100000.0,20448500000.0,0.77,59.36,0.37,166.16,1.04,5.96,-0.4,0.0,5.8,0.6,1.62
TLCP3,ON,TELE LESTE CELULAR PARTICIPAÇÕES SA ON,,,462912000.0,762921000.0,31/12/2005,9644000.0,868040000.0,17003000.0,257318000.0,317012000.0,300009000.0,262979000.0,0.82,27.27,-9.56,-5.02,1.76,-26.61,-16.4,0.0,-2.5,-35.0,0.61
TLCP4,PN,TELE LESTE CELULAR PARTICIPAÇÕES SA PN,,,328957000.0,628966000.0,31/12/2005,9644000.0,868040000.0,17003000.0,257318000.0,317012000.0,300009000.0,262979000.0,0.59,27.27,-9.56,-3.57,1.25,-18.91,-16.4,0.0,-2.5,-35.0,0.61
TKNO4,PN,TEKNO PN,Siderurgia e Metalurgia,Artefatos de Ferro e Aço,103711000.0,94617600.0,30/09/2018,2948000.0,198967000.0,16015000.0,86365000.0,6922000.0,-9093000.0,164638000.0,0.8,55.85,-4.42,-7.96,0.63,-5.89,-10.0,0.0,-10.5,-7.9,3.14
TIMP3,ON,TIM PARTICIPAÇÕES S.A. ON,Telefonia Móvel,Telefonia Móvel,30965000000.0,30767600000.0,31/12/2018,2421030000.0,31957900000.0,1860370000.0,5998130000.0,1663020000.0,-197354000.0,19794800000.0,1.82,8.18,1.05,12.17,1.56,11.47,15.0,2.8,10.5,12.9,0.85
TIET4,PN N2,AES TIETE E PN N2,Energia Elétrica,Energia Elétrica,4603680000.0,7697640000.0,31/12/2018,1967380000.0,7602610000.0,1033960000.0,1596020000.0,4127930000.0,3093960000.0,1523470000.0,2.39,0.77,0.15,15.99,3.02,6.26,15.0,6.7,13.5,18.9,1.11
TIET11,UNT N2,AES TIETE E UNT N2,Energia Elétrica,Energia Elétrica,4599750000.0,7693710000.0,31/12/2018,1967380000.0,7602610000.0,1033960000.0,1596020000.0,4127930000.0,3093960000.0,1523470000.0,2.39,3.87,0.73,15.97,3.02,6.26,15.0,6.7,13.5,18.9,1.11
TIET3,ON N2,AES TIETE E ON N2,Energia Elétrica,Energia Elétrica,4682380000.0,7776340000.0,31/12/2018,1967380000.0,7602610000.0,1033960000.0,1596020000.0,4127930000.0,3093960000.0,1523470000.0,2.43,0.77,0.15,16.26,3.07,6.37,15.0,6.6,13.5,18.9,1.11
TGMA3,ON NM,Tegma ON NM,Transporte,Transporte Rodoviário,1915410000.0,1980300000.0,30/09/2018,66003000.0,773129000.0,97964000.0,304270000.0,162858000.0,64894000.0,465415000.0,1.59,7.05,2.0,14.48,4.12,9.74,11.0,3.9,30.4,28.4,2.0
TESA3,ON NM,TERRA SANTA ON NM,Agropecuária,Agricultura,249721000.0,1171570000.0,30/09/2018,17914000.0,2285870000.0,25190000.0,631511000.0,947040000.0,921850000.0,892668000.0,0.24,49.83,1.26,11.05,0.28,1.45,2.2,0.0,8.2,2.5,0.98
TERI3,ON NM,TEREOS ON NM,Alimentos,Alimentos Diversos,1051240000.0,5776240000.0,30/06/2016,16354000.0,13055000000.0,486000000.0,4190000000.0,5211000000.0,4725000000.0,3641000000.0,0.11,222.64,-7.28,-8.83,0.29,7.2,-1.9,0.0,1.2,-3.3,1.03
TENE5,PNA,TECBLU PNA,"Tecidos, Vestuário e Calçados",Fios e Tecidos,60500.0,-7500.0,30/09/2018,121000.0,18980000.0,920000.0,1418000.0,852000.0,-68000.0,-59899000.0,,-495.03,-46.5,-0.01,-0.0,-0.04,0.0,0.0,,9.4,
TENE7,PNC,TECBLU PNC,"Tecidos, Vestuário e Calçados",Fios e Tecidos,1185800.0,1117800.0,30/09/2018,121000.0,18980000.0,920000.0,1418000.0,852000.0,-68000.0,-59899000.0,,-495.03,-46.5,-0.21,-0.02,-0.78,0.0,0.0,,9.4,
TEND3,ON NM,Tenda ON NM,Construção e Engenharia,Construção Civil,1898540000.0,1585470000.0,31/12/2018,52172000.0,2621040000.0,855559000.0,1787860000.0,542491000.0,-313068000.0,1197670000.0,1.13,22.96,3.84,9.48,1.59,5.99,12.0,1.5,18.2,16.7,3.94
TEMP3,ON,TEMPO PART ON,Saúde,"Serviços Médico - Hospitalares, Análises e Diagnósticos",668071000.0,602113000.0,31/12/2015,160981000.0,331768000.0,97515000.0,230481000.0,31557000.0,-65958000.0,135736000.0,0.98,0.84,0.36,11.64,4.92,10.6,8.4,0.0,34.5,42.3,1.41
TELB4,PN,TELEBRAS PN,Outros,Outros,1445990000.0,1445990000.0,31/12/2018,49605000.0,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,
TELB3,ON,TELEBRAS ON,Outros,Outros,1934100000.0,1934100000.0,31/12/2018,49605000.0,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,
TEFC11,DR3,TELEFÓNICA DR3,Telefonia Fixa,Telefonia Fixa,169459000000.0,292770000000.0,30/06/2011,4773500000.0,280524000000.0,11755000000.0,45376000000.0,135066000000.0,123311000000.0,45856000000.0,1.12,9.61,4.49,7.91,3.7,4.74,14.2,0.0,14.9,46.7,0.61
TECN3,ON NM,TECHNOS ON NM,"Tecidos, Vestuário e Calçados",Acessórios,186844000.0,236551000.0,30/09/2018,78506000.0,764235000.0,63767000.0,378907000.0,113474000.0,49707000.0,453869000.0,0.6,5.78,0.04,57.67,0.41,-9.97,1.0,0.0,-3.0,0.7,2.82
TDBH3,ON,TELEFÔNICA EMPRESAS S.A ON,,,599846000.0,721540000.0,30/06/2006,1071150000000.0,871466000.0,29469000.0,192344000.0,151163000.0,121694000.0,554115000.0,0.77,0.52,-0.04,-15.81,1.08,7.4,-4.9,0.0,10.5,-6.8,0.63
TDBH4,PN,TELEFÔNICA EMPRESAS S.A PN,,,706961000.0,828655000.0,30/06/2006,1071150000000.0,871466000.0,29469000.0,192344000.0,151163000.0,121694000.0,554115000.0,0.91,0.52,-0.04,-18.63,1.28,8.73,-4.9,0.0,10.5,-6.8,0.63
TCSL4,PN,TIM PARTICIPAÇÕES S.A. PN,Telefonia Móvel,Telefonia Móvel,18932500000.0,18735100000.0,31/12/2018,2421030000.0,31957900000.0,1860370000.0,5998130000.0,1663020000.0,-197354000.0,19794800000.0,1.11,8.18,1.05,7.44,0.96,7.01,15.0,0.0,10.5,12.9,0.85
TCSA3,ON NM,TECNISA ON NM,Construção e Engenharia,Construção Civil,460357000.0,1029040000.0,30/09/2018,331192000.0,2042400000.0,51054000.0,832134000.0,619738000.0,568684000.0,836196000.0,2.86,2.52,-1.17,-1.19,0.55,-3.1,-246.0,0.0,-7.5,-46.4,1.47
TCOC4,PN,TELE CENTRO OESTE CELULAR PARTICIP. S/A PN,,,3537850000.0,2752290000.0,31/12/2005,130068000.0,3867570000.0,894494000.0,2205860000.0,108930000.0,-785564000.0,2812920000.0,1.56,21.63,2.61,10.43,1.26,10.14,14.9,0.0,14.0,12.1,2.53
TCOC3,ON,TELE CENTRO OESTE CELULAR PARTICIP. S/A ON,,,5053140000.0,4267580000.0,31/12/2005,130068000.0,3867570000.0,894494000.0,2205860000.0,108930000.0,-785564000.0,2812920000.0,2.22,21.63,2.61,14.9,1.8,14.48,14.9,0.0,14.0,12.1,2.53
TCNO4,PN,TECNOSOLO S/A PN,Construção e Engenharia,Engenharia Consultiva,10393400.0,44859400.0,30/09/2018,6620000.0,227926000.0,1000.0,39882000.0,34467000.0,34466000.0,2748000.0,5.72,0.42,-1.93,-0.81,3.78,-2.48,-702.2,0.0,-2.4,-464.3,0.31
TCNO3,ON,TECNOSOLO S/A ON,Construção e Engenharia,Engenharia Consultiva,10459600.0,44925600.0,30/09/2018,6620000.0,227926000.0,1000.0,39882000.0,34467000.0,34466000.0,2748000.0,5.76,0.42,-1.93,-0.82,3.81,-2.5,-702.2,0.0,-2.4,-464.3,0.31
TBLE5,PNA,	ENGIE BRASIL PNA,Energia Elétrica,Energia Elétrica,9791130000.0,17095600000.0,31/12/2018,815928000.0,23735500000.0,2415790000.0,4556680000.0,9720230000.0,7304440000.0,6316190000.0,1.11,7.74,2.84,4.23,1.55,2.64,26.3,0.0,17.9,36.6,1.09
TBLE6,PNB,	ENGIE BRASIL PNB,Energia Elétrica,Energia Elétrica,8689630000.0,15994100000.0,31/12/2018,815928000.0,23735500000.0,2415790000.0,4556680000.0,9720230000.0,7304440000.0,6316190000.0,0.99,7.74,2.84,3.75,1.38,2.34,26.3,0.0,17.9,36.6,1.09
TAMM4,PN,TAM PN,Transporte,Transporte Aéreo,8254780000.0,15217600000.0,31/03/2012,156548000.0,15743600000.0,1897600000.0,4925690000.0,8860430000.0,6962830000.0,2174310000.0,0.63,13.89,-2.32,-22.74,3.8,9.77,-2.2,0.0,6.4,-16.7,0.95
